ticker,company_name,sector,year,wayback_original_url,rule_theme_categories,rule_changed_from_prior,rule_text_similarity_to_prior,llm_theme_categories,llm_changed_from_prior,llm_change_reason,llm_main_values_summary,llm_linguistic_shift,llm_confidence,llm_notes,llm_status,llm_error,llm_raw_response
BLK,BlackRock,Financials,2018,https://www.blackrock.com/corporate/about-us/mission-and-principles,innovation;customer_focus;employees_culture;diversity_inclusion;integrity_ethics_trust;financial_performance_growth,True,0.0602178090967328,innovation;customer_focus;employees_culture;diversity_inclusion;integrity_ethics_trust;financial_performance_growth,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, customer_focus, employees_culture.","The page mainly emphasizes innovation, technology, or business transformation, customers, clients, users, or service experience, and employees, teams, talent, or organizational culture. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""innovation"", ""customer_focus"", ""employees_culture"", ""diversity_inclusion"", ""integrity_ethics_trust"", ""financial_performance_growth""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on innovation, customer_focus, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes innovation, technology, or business transformation, customers, clients, users, or service experience, and employees, teams, talent, or organizational culture. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BLK,BlackRock,Financials,2019,https://www.blackrock.com/corporate/about-us/mission-and-principles,innovation;customer_focus;employees_culture;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.3620760114425828,employees_culture;financial_performance_growth;innovation;diversity_inclusion;integrity_ethics_trust;customer_focus,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, financial_performance_growth, innovation.","The page mainly emphasizes employees, teams, talent, or organizational culture, growth, performance, shareholder value, investment, or financial strength, and innovation, technology, or business transformation. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""employees_culture"", ""financial_performance_growth"", ""innovation"", ""diversity_inclusion"", ""integrity_ethics_trust"", ""customer_focus""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on employees_culture, financial_performance_growth, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes employees, teams, talent, or organizational culture, growth, performance, shareholder value, investment, or financial strength, and innovation, technology, or business transformation. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BLK,BlackRock,Financials,2020,https://www.blackrock.com/corporate/about-us,innovation;customer_focus;employees_culture;sustainability_environment;community_social_impact;health_safety_wellbeing;financial_performance_growth,True,0.218768679019725,financial_performance_growth;sustainability_environment;innovation;customer_focus;employees_culture;diversity_inclusion,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on financial_performance_growth, sustainability_environment, innovation.","The page mainly emphasizes growth, performance, shareholder value, investment, or financial strength, sustainability, climate, environment, or responsible resource use, and innovation, technology, or business transformation. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""financial_performance_growth"", ""sustainability_environment"", ""innovation"", ""customer_focus"", ""employees_culture"", ""diversity_inclusion""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on financial_performance_growth, sustainability_environment, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes growth, performance, shareholder value, investment, or financial strength, sustainability, climate, environment, or responsible resource use, and innovation, technology, or business transformation. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BLK,BlackRock,Financials,2021,https://www.blackrock.com/corporate/about-us/diversity-equity-and-inclusion,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.0631148781595277,diversity_inclusion;employees_culture;community_social_impact;customer_focus;financial_performance_growth;sustainability_environment,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on diversity_inclusion, employees_culture, community_social_impact.","The page mainly emphasizes diversity, inclusion, equity, or belonging, employees, teams, talent, or organizational culture, and community, philanthropy, social impact, or public contribution. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",high,"The prompt text was truncated, so later-page content may be omitted.",success,,"{""llm_theme_categories"": [""diversity_inclusion"", ""employees_culture"", ""community_social_impact"", ""customer_focus"", ""financial_performance_growth"", ""sustainability_environment""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on diversity_inclusion, employees_culture, community_social_impact."", ""llm_main_values_summary"": ""The page mainly emphasizes diversity, inclusion, equity, or belonging, employees, teams, talent, or organizational culture, and community, philanthropy, social impact, or public contribution. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""The prompt text was truncated, so later-page content may be omitted.""}"
BMY,Bristol-Myers Squibb,Healthcare,2017,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,,,health_safety_wellbeing;integrity_ethics_trust;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,,"No prior usable-year comparison is available, so material change cannot be assessed for this row.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": null, ""llm_change_reason"": ""No prior usable-year comparison is available, so material change cannot be assessed for this row."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2018,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,False,1.0,health_safety_wellbeing;integrity_ethics_trust;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include health_safety_wellbeing, integrity_ethics_trust, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""employees_culture"", ""diversity_inclusion"", ""sustainability_environment"", ""community_social_impact""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include health_safety_wellbeing, integrity_ethics_trust, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2019,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,False,0.9343449080828712,health_safety_wellbeing;integrity_ethics_trust;employees_culture;community_social_impact;diversity_inclusion;sustainability_environment,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include health_safety_wellbeing, integrity_ethics_trust, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""employees_culture"", ""community_social_impact"", ""diversity_inclusion"", ""sustainability_environment""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include health_safety_wellbeing, integrity_ethics_trust, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2020,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.0787363304981774,health_safety_wellbeing;integrity_ethics_trust;innovation;employees_culture;community_social_impact;diversity_inclusion,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, innovation.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""innovation"", ""employees_culture"", ""community_social_impact"", ""diversity_inclusion""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2021,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.8956376539344605,health_safety_wellbeing;integrity_ethics_trust;employees_culture;innovation;diversity_inclusion;community_social_impact,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, employees_culture.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""employees_culture"", ""innovation"", ""diversity_inclusion"", ""community_social_impact""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, employees_culture."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and employees, teams, talent, or organizational culture. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2022,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.8199061798898634,health_safety_wellbeing;integrity_ethics_trust;innovation;employees_culture;diversity_inclusion;community_social_impact,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, innovation.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""innovation"", ""employees_culture"", ""diversity_inclusion"", ""community_social_impact""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, innovation."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and innovation, technology, or business transformation. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2023,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,True,0.759849704777241,health_safety_wellbeing;integrity_ethics_trust;diversity_inclusion;innovation;community_social_impact;employees_culture,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, diversity_inclusion.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and diversity, inclusion, equity, or belonging. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.","The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year.",high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""diversity_inclusion"", ""innovation"", ""community_social_impact"", ""employees_culture""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on health_safety_wellbeing, integrity_ethics_trust, diversity_inclusion."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and diversity, inclusion, equity, or belonging. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on inclusion, diversity, and employee or community representation compared with the prior usable year."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BMY,Bristol-Myers Squibb,Healthcare,2024,https://www.bms.com/about-us.html,innovation;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,False,0.9909604519774012,health_safety_wellbeing;integrity_ethics_trust;diversity_inclusion;innovation;community_social_impact;employees_culture,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include health_safety_wellbeing, integrity_ethics_trust, diversity_inclusion.","The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and diversity, inclusion, equity, or belonging. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,high,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""health_safety_wellbeing"", ""integrity_ethics_trust"", ""diversity_inclusion"", ""innovation"", ""community_social_impact"", ""employees_culture""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include health_safety_wellbeing, integrity_ethics_trust, diversity_inclusion."", ""llm_main_values_summary"": ""The page mainly emphasizes health, safety, wellbeing, care, or quality, integrity, ethics, trust, responsibility, governance, or transparency, and diversity, inclusion, equity, or belonging. The language emphasizes care, quality, innovation, and responsibility toward patients or broader health outcomes."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""high"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2016,http://www.berkshirehathaway.com:80/,,,,integrity_ethics_trust,,"No prior usable-year comparison is available, so material change cannot be assessed for this row.","The page mainly emphasizes integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly.",medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""integrity_ethics_trust""], ""llm_changed_from_prior"": null, ""llm_change_reason"": ""No prior usable-year comparison is available, so material change cannot be assessed for this row."", ""llm_main_values_summary"": ""The page mainly emphasizes integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""No prior usable year is available in this LLM prompt, so a year-over-year linguistic shift cannot be assessed directly."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2017,http://www.berkshirehathaway.com:80/,,False,0.986178861788618,integrity_ethics_trust,False,The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include integrity_ethics_trust.,"The page mainly emphasizes integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""integrity_ethics_trust""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2018,http://berkshirehathaway.com:80/,,False,0.995114006514658,integrity_ethics_trust,False,The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include integrity_ethics_trust.,"The page mainly emphasizes integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""integrity_ethics_trust""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2019,http://berkshirehathaway.com/,sustainability_environment,False,0.968421052631579,sustainability_environment;integrity_ethics_trust,False,"The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include sustainability_environment, integrity_ethics_trust.","The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.",No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing.,medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""sustainability_environment"", ""integrity_ethics_trust""], ""llm_changed_from_prior"": false, ""llm_change_reason"": ""The available prior-year comparison suggests broadly similar language and theme emphasis; core categories include sustainability_environment, integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""No major linguistic shift is apparent relative to the prior usable year; the page appears to preserve a similar stated-values framing."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2020,https://www.berkshirehathaway.com/,sustainability_environment,True,0.7568208778173191,sustainability_environment;integrity_ethics_trust,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on sustainability_environment, integrity_ethics_trust.","The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""sustainability_environment"", ""integrity_ethics_trust""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on sustainability_environment, integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2021,https://www.berkshirehathaway.com/,sustainability_environment,True,0.8143226282761167,sustainability_environment;integrity_ethics_trust,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on sustainability_environment, integrity_ethics_trust.","The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""sustainability_environment"", ""integrity_ethics_trust""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on sustainability_environment, integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
BRK.B,Berkshire Hathaway,Financials,2022,https://www.berkshirehathaway.com/,sustainability_environment,True,0.7708703374777975,sustainability_environment;integrity_ethics_trust,True,"The prior-year comparison indicates a material change in page language or content, with current emphasis on sustainability_environment, integrity_ethics_trust.","The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct.","The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year.",medium,Interpretation is based on the cleaned archived page text provided in the prompt.,success,,"{""llm_theme_categories"": [""sustainability_environment"", ""integrity_ethics_trust""], ""llm_changed_from_prior"": true, ""llm_change_reason"": ""The prior-year comparison indicates a material change in page language or content, with current emphasis on sustainability_environment, integrity_ethics_trust."", ""llm_main_values_summary"": ""The page mainly emphasizes sustainability, climate, environment, or responsible resource use and integrity, ethics, trust, responsibility, governance, or transparency. The language connects corporate purpose to trust, service, performance, and responsible institutional conduct."", ""llm_linguistic_shift"": ""The language appears to place stronger emphasis on responsibility, sustainability, or stakeholder impact compared with the prior usable year."", ""llm_confidence"": ""medium"", ""llm_notes"": ""Interpretation is based on the cleaned archived page text provided in the prompt.""}"
